identity,ACTB,IFITM3,CD4,IFNG,B2M,umap_1,umap_2
CD4 Naive T,5,0,0,0,24,8.462356957558573,-3.5136011201926642
CD4 Naive T,2,0,0,0,32,7.374082001809061,-3.7220812398978644
B Activated,12,0,0,0,42,5.857925805214823,8.219741288941247
T activated,3,0,0,0,36,2.266959103707254,-3.538657959181922
Mk,19,1,0,0,79,-8.10978325926882,-8.25967746563639
CD4 Naive T,1,1,0,0,22,7.943750771645487,-4.559525068480628
CD14 Mono,23,5,0,0,125,-8.869983282919943,-6.338079984862464
CD14 Mono,38,0,0,0,49,-6.574437228079855,-6.6692014295646125
NK,5,1,0,0,33,0.25961724198240044,0.9434471767357415
CD14 Mono,22,1,0,0,47,-7.155533400412619,-9.324611242491859
NK,2,0,0,0,51,0.2686740485467315,0.864774052422387
CD14 Mono,27,0,0,0,28,-5.839221564169943,-8.314176138121741
CD14 Mono,23,2,1,0,89,-7.194371786948263,-6.1278291303702765
CD16 Mono,26,2,0,0,102,-8.984465208884298,-2.55014377423014
CD4 Naive T,1,0,0,0,34,5.452867421273172,-4.016718204695838
CD4 Naive T,0,0,0,0,41,8.413030060891092,-3.1442545015403205
CD4 Memory T,4,0,0,0,30,5.993997010353983,-2.6521018106528693
CD16 Mono,24,6,0,0,93,-9.165983763571798,-2.967537458617347
CD8 T,4,0,0,0,29,4.890094193581522,-2.4470356065818244
CD14 Mono,12,0,0,0,67,-8.28632601821047,-8.84666591473307
CD4 Naive T,10,0,0,0,53,6.936364087227762,-4.4150276739188605
B Activated,1,0,0,0,52,3.0448860255517363,8.332785074036462
CD14 Mono,16,0,0,0,44,-7.618886557456076,-9.525249059874671
B,6,0,0,0,44,7.127512368325174,7.599419538300378
T activated,2,0,0,0,7,4.793254288796366,-3.0358231622764045
CD8 T,2,0,0,0,63,5.061831387642801,-1.8056943971702033
CD16 Mono,8,0,0,0,24,-7.83890399062258,-3.5549927312919074
CD14 Mono,24,0,0,0,56,-6.728897658225119,-7.962130125243323
CD4 Naive T,7,0,0,0,21,7.985086831215799,-3.086789186675208
CD4 Memory T,5,0,0,0,53,4.707347783211649,-3.0743384916373664
CD4 Naive T,4,0,0,0,28,7.209020051125467,-3.3676193315574103
CD14 Mono,13,0,0,0,67,-8.353753653403341,-8.797218855101722
CD14 Mono,20,0,0,0,38,-6.265438643332541,-7.839542444426673
NK,7,0,0,0,40,0.8205796209611297,1.0824871700218743
CD4 Naive T,2,0,0,0,45,5.109043034676493,-4.541635091979163
B,7,0,0,0,65,5.1221303073205355,-2.334948595244544
CD4 Memory T,3,0,1,0,34,6.216244610909403,-3.153652246672767
CD8 T,1,0,0,0,38,3.172319325570047,-0.40562325306619945
CD14 Mono,22,0,0,0,82,-7.04703387343508,-9.342466886717933
CD4 Naive T,2,0,0,0,36,7.7785185900964144,-2.986487205702918
CD14 Mono,12,0,0,0,48,-7.338144389029562,-9.033877905089515
CD4 Naive T,0,0,0,0,35,7.750208768013895,-3.0160706598349982
NK,2,0,0,0,36,1.0586755601205229,0.8192930858543939
CD4 Naive T,4,0,0,0,41,8.474635514382303,-3.78814106770243
B Activated,1,0,0,0,35,3.1877109137811064,8.445656244080407
CD4 Naive T,3,0,0,0,47,7.836906346444071,-4.290974672515052
CD14 Mono,10,0,0,0,94,-9.281120863791525,-7.196107443053382
CD4 Naive T,3,0,0,0,43,6.247321995858133,-4.918960149962562
CD16 Mono,28,1,0,0,106,-9.173168745871603,-3.082638557631629
CD14 Mono,38,0,0,0,103,-7.82404049956423,-6.801646764952796
CD14 Mono,5,0,0,0,37,-5.168143835898459,-9.439796980101722
CD14 Mono,34,0,0,0,32,-7.616531935568869,-7.208740289885657
CD14 Mono,34,0,0,0,90,-7.832001295920431,-6.365541990477698
CD16 Mono,27,1,0,0,123,-8.555248823996603,-2.2808135110923224
CD14 Mono,32,0,0,0,48,-7.584603396292746,-8.985824163634437
CD14 Mono,5,0,0,0,19,-5.6827989491186734,-10.131326254088538
CD14 Mono,11,5,0,0,95,-9.155242529746115,-6.333880003173011
CD14 Mono,9,0,0,0,55,-5.128529635306418,-10.012305792052405
CD4 Naive T,2,0,0,0,40,6.957372101906717,-4.667920644957679
CD8 T,6,0,0,0,36,3.3300987807549833,-1.073536630351203
CD4 Memory T,4,0,0,0,31,6.810892972115457,-3.7539184648581916
T activated,0,0,0,0,26,4.063826951149881,-2.994712169844764
CD8 T,6,0,0,0,35,4.138986500863016,-1.212557490546363
CD14 Mono,20,1,0,0,77,-7.720513907309591,-8.836112554747718
CD8 T,4,0,0,0,32,2.8733407584466337,-0.5525627393313819
T activated,9,0,0,0,26,0.29808828509229424,-3.9685102064200812
CD14 Mono,6,0,0,0,53,-6.558490839835226,-9.416617925841468
CD14 Mono,22,0,0,0,68,-6.4851919087134,-7.814715440947669
CD4 Naive T,0,0,0,0,39,6.527998837593973,-4.9364390928336555
CD4 Naive T,1,0,0,0,37,7.092554482582987,-4.386407430846351
CD14 Mono,21,0,0,0,87,-7.55563172423464,-5.903464372832435
CD14 Mono,28,0,0,0,62,-7.899126139517843,-7.572568948943275
B,4,0,0,0,66,2.7290128794946074,-0.6319923359939033
CD14 Mono,12,0,0,0,57,-5.103873816367209,-8.230508382994788
CD4 Memory T,2,0,0,0,42,4.857360276345194,-2.734299476821082
CD14 Mono,22,0,0,0,74,-7.9792891415320035,-8.234654005248206
CD14 Mono,22,0,0,0,58,-8.020713415976584,-8.745044286925452
CD14 Mono,56,0,0,0,62,-6.783200350638449,-7.611607607085364
CD14 Mono,35,0,0,0,69,-8.0221153172217,-9.093680914122718
CD4 Memory T,2,0,0,0,52,5.065452489022196,-4.436174925048011
CD4 Memory T,3,0,0,0,31,5.633764180306375,-2.21801954098429
CD4 Naive T,1,0,0,0,34,6.761041077736795,-4.918829496581214
CD14 Mono,17,0,0,0,54,-6.031858530875265,-9.349574621398109
CD16 Mono,53,1,0,0,129,-9.216190901633322,-4.57863384075846
Mk,28,0,0,0,86,-8.195062247153341,-6.391117151457923
CD14 Mono,20,0,0,0,57,-6.174662199851095,-8.812140043456214
B Activated,1,0,0,0,32,3.670037659768045,8.414406244080407
CD14 Mono,31,0,0,0,33,-6.779162016745627,-8.474919851500648
CD4 Memory T,6,0,0,0,28,5.74268952286619,-3.761114891249793
CD14 Mono,67,0,0,0,79,-6.6281796368322965,-6.870844419676917
CD4 Memory T,4,0,0,0,30,5.261465939644754,-3.15260058232035
CD14 Mono,5,0,0,0,37,-4.927874174948752,-9.180132444579261
CD14 Mono,21,0,0,0,40,-5.995319929953634,-8.373478468138831
CD14 Mono,15,0,0,0,31,-5.567909327384054,-8.489648397643226
CD8 T,3,0,0,0,45,1.7890074578561186,0.26676783375058827
CD8 T,11,0,0,0,82,-0.19165563308817146,0.6377550404480523
DC,54,0,0,0,108,-6.824707117911398,-5.633969362456458
T activated,0,0,0,0,30,1.2484162179269194,-3.8580513555594855
CD16 Mono,80,0,0,0,89,-8.579526511069357,-3.7101746160575324
CD14 Mono,15,0,0,0,73,-7.541646567221701,-8.113006170470374
CD4 Naive T,1,0,0,0,43,6.5035108653344516,-3.374111707884925
CD16 Mono,38,14,0,0,124,-9.23685320937258,-2.5733998376914435
CD4 Naive T,1,0,0,0,43,5.854038151863993,-3.944689806182044
CD8 T,0,0,0,0,35,5.543441208962381,-2.423834140975135
CD14 Mono,27,2,0,0,37,-7.680945483084738,-8.952196653563636
B,17,0,0,0,37,5.916624459389627,7.910180513184411
CD8 T,2,0,0,0,50,3.823288115624368,-1.287992175299781
Mk,33,0,0,0,112,-9.246672240134298,-2.969817455489295
CD4 Naive T,1,1,0,0,35,7.261347207192362,-4.2371593076774055
CD14 Mono,24,2,0,0,149,-8.445507613059103,-6.946198042113441
DC,24,0,0,0,70,-6.267396536704123,-6.395931299407142
CD16 Mono,33,1,0,0,68,-7.892883864279806,-4.034116323668616
CD4 Memory T,3,0,0,0,44,4.246713074807108,-2.5537634450980597
CD14 Mono,21,3,0,0,77,-8.107440558310568,-6.375759657103675
B Activated,12,0,0,0,49,3.5398694602288603,8.503620569031579
CD8 T,1,0,0,0,32,6.213824185494364,-2.4308939535209113
CD4 Memory T,3,0,0,0,35,5.8156961528100375,-2.4672153551169806
CD4 Naive T,3,0,0,0,53,7.34047833359617,-4.153000410277503
CD14 Mono,25,0,0,0,66,-7.374319640036642,-6.0487180311271125
CD14 Mono,7,0,0,0,49,-5.4826789768896695,-10.157120283324378
CD4 Naive T,2,0,0,0,34,8.008811387185037,-2.433372314650672
CD14 Mono,22,0,0,0,47,-6.865655508872091,-7.423266943175452
CD14 Mono,24,2,0,0,96,-7.847618189688742,-7.837367590148109
CD14 Mono,35,0,0,0,52,-9.229849425192892,-7.343381937224525
DC,63,0,1,0,84,-5.431665507193625,-4.608521040160316
CD14 Mono,32,1,0,0,131,-7.180265036459982,-6.093565996367591
pDC,13,1,0,0,17,-0.11298028291386365,-1.2307278472968513
B,5,0,0,0,36,6.665177735451639,7.112763349335534
CD4 Naive T,1,0,0,0,32,8.158965500954569,-4.182134206969398
CD4 Naive T,11,0,0,0,41,6.686639222268045,-4.992744501311439
CD16 Mono,22,1,0,0,126,-9.269856062766134,-3.39733558483805
CD14 Mono,18,0,0,0,74,-7.916354266043722,-8.917922552306312
CD14 Mono,10,0,0,0,51,-6.760069933768332,-8.923662718016761
DC,38,0,0,0,69,-6.4415412815771695,-6.145357664305823
CD4 Memory T,1,0,0,0,33,6.365293892983377,-3.809618290145057
CD4 Memory T,3,0,0,0,48,4.918571862343729,-4.55564742871012
DC,22,0,0,0,17,-5.5616980465613,-5.725557382781165
CD14 Mono,9,0,0,0,28,-5.779423323508322,-8.954974706847327
CD4 Naive T,4,0,0,0,51,7.020456704262674,-5.16087203808512
CD4 Naive T,3,0,0,0,27,7.583830269936502,-4.060850198943275
CD16 Mono,20,0,0,0,74,-9.22138461196047,-2.6583934385367805
CD16 Mono,23,1,0,0,96,-9.155343619223654,-2.5509884912558967
B,6,0,0,0,72,2.8253876296319365,-0.36258181520189586
CD14 Mono,5,0,0,0,64,-5.5028367909155484,-9.890344198424476
DC,53,0,0,0,50,-6.372038927908957,-5.959818895537513
CD4 Memory T,5,0,0,0,38,4.5772646991052035,-2.60272413082804
CD8 T,2,0,0,0,87,0.9796284762658477,-0.14842419661964718
CD4 Memory T,4,0,0,0,32,6.536790284279764,-4.447728212554114
B,3,0,0,0,46,6.480802926186502,7.550224248688561
NK,3,0,0,0,81,1.738897236947,0.1810588877609795
CD14 Mono,39,0,0,0,54,-7.992164221640646,-6.591548498351234
CD16 Mono,56,1,0,0,82,-8.807085600730002,-3.9223840791770392
Mk,5,0,0,0,49,2.677613171700418,-3.6380081731864387
DC,19,0,0,0,163,-4.720048514243185,-3.685616548735755
CD14 Mono,29,1,0,0,160,-8.096520510550558,-6.631667669493812
CD4 Naive T,2,0,0,0,43,8.180029305581034,-3.24012499638285
CD14 Mono,2,2,0,0,56,-5.227731791373312,-9.089501913268226
CD4 Memory T,4,0,0,0,31,3.795004758004129,-3.172268684584754
T activated,1,0,0,0,34,6.293537530068338,-2.6762652952262336
CD4 Memory T,8,0,0,0,40,6.5027054873742465,-3.4163005907126838
CD16 Mono,17,0,0,0,66,-8.469645110007345,-4.129124696929114
B,3,0,0,0,49,5.347014817360819,7.673820440094811
CD14 Mono,24,0,0,0,53,-6.3985043438635465,-8.10840564556803
CD14 Mono,13,0,0,0,118,-7.197950926657736,-8.832565839965003
CD8 T,1,0,0,0,33,5.2632011500634555,-2.063774760443824
CD16 Mono,16,1,0,0,95,-8.628830519553244,-2.2473495561667853
CD4 Naive T,3,0,0,0,58,7.1620401469506625,-4.711243684966224
CD16 Mono,15,0,0,0,100,-8.634267416831076,-4.4002218801566535
CD14 Mono,34,0,0,0,56,-6.880501833792746,-8.157187040526527
B,4,0,0,0,24,6.232223900917948,7.724251214783532
CD16 Mono,13,0,0,0,67,-8.383453932639181,-2.8331237394401008
CD4 Naive T,1,0,1,0,44,7.8239149180688266,-3.370961721617835
CD4 Memory T,3,0,0,0,33,6.96877423203367,-3.6932142335959846
CD14 Mono,2,1,0,0,49,-6.6671129139624234,-9.798932607848304
CD4 Naive T,5,0,0,0,43,8.355145844582498,-4.03091245480265
CD4 Naive T,5,0,0,0,40,8.365698250893534,-3.426890428740638
T activated,0,0,0,0,21,3.9279226390160917,-3.6740465719291144
CD4 Memory T,1,0,0,0,33,5.309971722725809,-3.816253002364295
CD4 Memory T,1,0,0,0,47,5.92865553772825,-3.287975128371375
CD4 Naive T,12,0,0,0,29,8.002911004189432,-3.9231505949088508
CD16 Mono,13,1,0,0,55,-7.839754668112814,-3.456077631194251
CD14 Mono,20,0,0,0,58,-5.92981442534548,-8.976905401427405
CD14 Mono,12,2,0,0,58,-6.5502234371863,-6.4434114057609015
CD14 Mono,53,0,0,0,56,-6.641392317648947,-7.41512065716471
CD4 Naive T,2,0,0,0,41,6.3496107188500766,-4.678127344329017
CD4 Naive T,1,0,0,0,39,5.5670646754540805,-1.9971285421439582
CD4 Memory T,8,0,0,0,33,6.149409684304178,-3.930996711928504
CD4 Memory T,3,0,0,0,28,5.516204270485819,-3.7139876443931037
CD4 Memory T,6,0,0,0,33,4.509840878609598,-2.8051271993705207
CD16 Mono,39,0,0,0,88,-8.76414927565676,-3.3513017255851203
CD14 Mono,10,1,0,0,78,-8.732389059897482,-7.985174711424964
CD4 Naive T,0,0,0,0,31,6.674003991249979,-3.851305778700965
CD14 Mono,27,1,0,0,148,-9.523664084311545,-7.127383287627357
T activated,5,0,0,0,39,1.3456253138818144,-3.8337457735129767
pDC,4,0,0,0,47,-1.876547065611899,-1.36240225620951
T activated,6,0,0,0,21,0.9607661095895171,-3.9137628633567267
Mk,11,0,0,0,73,4.586137684945047,-5.885663564879554
CD14 Mono,18,0,0,0,26,-5.454731074210226,-8.802735861022132
CD14 Mono,47,0,0,0,147,-8.952751723166525,-6.368473108489173
CD8 T,1,0,0,0,46,4.412364396218241,-1.278050835806983
CD16 Mono,15,0,0,0,66,-8.176703062888205,-2.9672530252524787
CD4 Memory T,0,0,0,0,42,5.329572590950907,-3.546555336196082
CD4 Naive T,0,0,0,0,30,7.469225796822489,-3.7573731500693732
CD14 Mono,25,0,0,0,54,-6.587759104605734,-8.192057188231605
CD4 Naive T,0,0,0,0,27,8.126352700356424,-4.401474054534095
B,15,0,0,0,45,5.9273318377770785,8.136412088196618
CD14 Mono,21,0,0,0,81,-7.667103377219259,-7.777477319914954
CD4 Naive T,7,0,0,0,27,8.17187539017576,-3.1223633844443732
CD14 Mono,19,0,0,0,64,-6.286614027854025,-7.092748697478431
CD4 Naive T,0,0,0,0,37,8.34548607743162,-3.9849107820578986
CD4 Naive T,2,0,0,0,46,5.9324845401086215,-4.707406099517005
CD14 Mono,23,0,0,0,59,-7.502449122305929,-8.668705518920081
CD4 Memory T,2,0,0,0,33,6.002060803536356,-4.213987882811683
CD4 Memory T,0,0,0,0,33,8.187329682473123,-3.4775045473166877
CD14 Mono,17,0,0,0,49,-5.452003565665304,-8.26581817455973
CD14 Mono,20,5,0,0,100,-8.911820975180685,-6.820483263213294
CD4 Memory T,5,0,0,0,45,6.936453732613504,-3.527783926207679
CD14 Mono,8,0,0,0,39,-5.071731177207052,-10.110488470275062
CD4 Naive T,4,0,0,0,44,8.433271798256815,-3.669721182067054
B,8,0,0,0,44,6.129938515786112,7.831827108185632
NK,0,0,0,0,43,0.28990423953908684,1.023179117958886
CD14 Mono,7,0,0,0,56,-6.8571482571325895,-8.849315221984046
CD14 Mono,9,6,0,0,40,-4.80386170470339,-9.780751760680335
CD4 Memory T,6,0,0,0,45,5.7007011500634555,-2.929351146895545
CD4 Memory T,4,0,0,0,33,5.94432583725828,-2.618731554228919
DC,40,0,0,0,143,-5.91994532668215,-5.155592020232337
CD4 Naive T,1,0,0,0,52,8.134697350624979,-4.07321768589701
CD4 Memory T,1,0,0,0,34,6.294650467995584,-3.1323922235557013
B,6,0,0,0,123,1.8937310305871367,-3.189654405791419
CD14 Mono,14,0,0,0,26,-6.3372178944311734,-8.56728130169596
CD14 Mono,37,0,0,0,80,-7.302122202750265,-8.124279554564612
CD4 Naive T,1,1,0,0,35,7.8648904887475375,-3.5046294290610724
DC,84,0,0,0,123,-4.824088660117209,-3.787401493270057
NK,4,0,0,0,28,1.9020859328545927,-1.1853845674582892
CD4 Naive T,9,0,0,0,25,7.452543172005594,-3.7989085275718146
Mk,4,0,0,0,48,4.985022458199442,-5.504549558837073
CD4 Memory T,14,0,0,0,44,5.345822724465311,-4.580198820311683
CD4 Naive T,3,0,0,0,55,6.690990838173807,-4.086036737639564
CD4 Naive T,0,0,0,0,32,8.417874726418436,-3.604045446593421
CD14 Mono,15,1,0,0,131,-8.166447249289572,-8.356507833678382
Mk,0,0,0,0,26,5.732609662178934,-5.041602190215247
CD4 Memory T,1,0,0,0,32,6.228576573494852,-2.4929817277976447
CD4 Naive T,4,0,0,0,37,6.815993222359598,-3.593659456450599
CD4 Memory T,2,0,0,0,55,5.256130131844461,-3.9136567670890265
CD14 Mono,28,0,0,0,56,-6.519092646475851,-7.1418223936149055
CD14 Mono,21,0,0,0,98,-8.648347464438498,-8.42293315716471
CD14 Mono,20,0,0,0,63,-9.24438437544924,-7.6239228803702765
B,3,1,0,0,45,6.124654683236063,7.858808461945397
CD16 Mono,62,2,0,0,206,-9.313026038046896,-4.2368026334830695
CD14 Mono,8,1,0,0,93,-6.234312144156515,-9.129612501341956
B,9,0,0,0,26,7.430667790535868,7.505529348175866
CD14 Mono,32,0,0,0,34,-6.11904200636965,-7.220196779448646
B,4,0,0,0,44,7.04313364899534,7.8445267122200555
CD14 Mono,8,4,0,0,91,-6.540573206778586,-8.038816030699866
CD14 Mono,10,1,0,0,104,-7.2974253567419645,-7.199605043608802
CD4 Naive T,0,0,0,0,53,5.771761330727518,-4.706339891631263
B,5,0,0,0,48,6.239158543709696,7.6186146181038445
CD16 Mono,15,0,0,0,72,-5.19392689787966,-9.124364431578773
CD14 Mono,22,0,0,0,107,-8.077384558554709,-6.394073065001624
CD4 Naive T,2,0,0,0,25,7.015334042672098,-3.4386993009635383
CD14 Mono,9,3,0,0,43,-4.723139849539816,-9.942564542967933
B,6,0,0,0,34,6.314100178841532,7.642237607758386
CD8 T,0,0,0,0,42,3.9648746577538847,-1.6785226423331672
CD4 Naive T,0,0,0,0,39,7.457413109902323,-4.937480028350013
CD4 Memory T,2,0,0,0,34,7.457912358406961,-3.1392875272818976
CD4 Memory T,3,0,0,0,41,7.915779503945291,-3.717598970610755
CD4 Naive T,1,0,0,0,46,7.594653042916239,-3.10414129086222
CD4 Naive T,0,0,0,0,50,7.744926842812479,-3.531675871092933
CD4 Memory T,6,0,0,0,39,6.241815957192362,-2.6226711828299933
CD14 Mono,10,0,0,0,23,-5.922685709830343,-10.077770765502112
CD4 Memory T,14,0,0,0,29,4.410399827126444,-3.070848758895057
B,2,0,0,0,50,6.27379885590452,7.84869188479696
CD4 Memory T,0,0,0,0,31,5.574972066048563,-2.27347403355326
CD14 Mono,26,0,0,0,131,-8.011181441184103,-6.261782224852698
CD4 Naive T,3,0,0,0,33,7.347347172860086,-3.8411584455558234
B,3,0,0,0,22,5.13186016953367,7.6840562265328
CD4 Naive T,1,0,0,0,39,4.577609452370584,-3.6664310056754523
CD14 Mono,19,1,0,0,52,-7.565797892447531,-9.24387985058512
B,8,0,0,0,79,5.08608380234617,7.896364633362634
B,3,0,0,0,42,7.188703927163065,7.7134842317513055
CD8 T,2,0,0,0,59,1.180575999382913,1.7700980346611566
pDC,5,0,0,0,52,-2.1786785992346407,-1.201751049239295
CD4 Naive T,1,1,0,0,42,7.094635399941385,-3.310778196532386
B,0,0,0,0,62,5.270430955056131,6.026129667084557
CD4 Naive T,0,0,0,0,53,8.616168412331522,-0.9989160258361274
CD14 Mono,44,18,0,0,212,-8.978256789084494,8.418456498902184
CD4 Naive T,2,0,0,0,32,6.776335152749002,-0.48851993270601574
CD14 Mono,8,22,1,0,76,-6.225721922751486,8.394919816773278
CD14 Mono,9,8,0,0,59,-5.497501936789572,11.041928712647302
CD4 Naive T,2,0,0,0,87,8.971140298012674,-0.8773843009063178
B,2,0,0,0,52,5.884009274605692,5.484613363068444
B,5,0,0,0,55,5.718697938088358,6.461299363892419
CD14 Mono,9,7,0,0,140,-7.464590636130392,10.035402719300134
CD14 Mono,7,18,0,0,66,-6.877823916312277,8.349725190918786
T activated,2,0,0,0,30,3.9681023684777617,-3.1691191751548224
pDC,13,0,0,0,132,-2.141231861945212,-1.0791798193046027
CD4 Naive T,5,0,0,0,66,2.6983753768243193,-3.4798052866050178
CD14 Mono,13,21,0,0,113,-8.252688017722189,8.17992157153402
CD14 Mono,9,11,0,0,100,-7.249563303824484,9.836017076294763
T activated,1,1,0,0,34,4.815047654274881,-2.5221491415091926
CD14 Mono,25,22,0,0,107,-8.153018561240255,7.690432016175134
CD14 Mono,19,25,0,0,134,-7.5302487286291715,8.389734689514977
CD14 Mono,4,17,0,0,134,-5.857736197348654,10.2394442003182
CD14 Mono,6,8,0,0,62,-7.441664782401144,9.47275776080404
CD4 Memory T,6,0,0,0,40,4.442263993386209,-1.2252944070884162
CD4 Naive T,3,1,0,0,84,8.273519906166971,0.36385789922986683
CD14 Mono,20,18,1,0,138,-8.190899458762228,7.716892186920983
CD14 Mono,12,12,0,0,139,-7.238842573996603,8.199919168274743
CD14 Mono,7,14,0,0,120,-6.557799425955832,7.777976934235436
B Activated,0,0,0,0,83,3.0441023436822294,8.249910775940759
CD14 Mono,16,12,0,0,113,-7.411793795462668,8.99508613757406
CD14 Mono,1,12,0,0,93,-5.894694891806662,9.53413242511068
CD14 Mono,15,12,0,0,55,-6.081802931662619,7.915112916748864
CD14 Mono,23,8,0,0,146,-8.610447493430197,9.515332643311364
CD4 Memory T,6,0,0,0,64,5.84386721527952,-0.22389790006365123
NK,3,1,0,0,61,0.11414642906564475,2.1484984796455926
B,1,2,0,0,61,5.47727671540159,6.2013453882149285
T activated,0,0,0,0,30,0.1540267792977691,-3.885337169844764
CD14 Mono,5,36,0,0,131,-6.5875841053686734,9.92335647753988
DC,36,21,0,0,166,-7.271381941672384,7.108180467408044
CD16 Mono,12,17,0,0,122,-9.352069464560568,4.350130502503259
CD4 Naive T,3,0,0,0,58,7.57722845948118,-0.8700713474341804
B,13,0,0,0,100,5.155373486641825,6.1880421083382195
CD14 Mono,5,11,0,0,58,-5.976521578665793,9.388459626953942
CD14 Mono,4,11,0,0,69,-4.740007487174093,9.287787858765466
B Activated,3,0,0,0,73,3.1011587706841826,8.002886239807946
B Activated,2,2,0,0,50,4.566884907845438,7.171702806275231
NK,0,0,0,0,49,0.7575459805764556,1.4978849332741326
B Activated,5,0,0,0,76,4.205727967385233,8.015656892578942
CD14 Mono,18,36,1,0,125,-7.674786177512228,9.517713014405114
CD4 Memory T,1,0,0,0,60,6.330587777260721,-1.1713746149131232
CD4 Naive T,2,0,0,0,55,9.25941315567869,-0.012140836197989599
CD14 Mono,11,17,0,0,88,-5.248967734213888,10.70107978991781
CD14 Mono,8,20,0,0,136,-6.1917525204382535,9.42653030566488
DC,53,17,0,0,99,-6.822122660513937,7.169071618836266
CD14 Mono,2,19,0,0,155,-7.320706454154074,10.265894357483727
CD4 Memory T,3,1,0,0,85,3.915610703591287,-1.6719331104346686
CD4 Naive T,2,1,0,0,66,6.713505658272684,-1.3511618930884772
CD14 Mono,10,22,1,0,184,-7.326661673422873,7.7201160829475945
CD14 Mono,33,25,0,0,137,-7.817239848013937,7.29891628436361
CD16 Mono,7,15,0,0,107,-9.456172552939474,4.163420144837243
CD4 Memory T,2,1,0,0,53,6.929492863778055,-0.8683000166007453
CD16 Mono,10,14,0,0,108,-9.042131033774435,3.834863130371911
CD4 Naive T,2,1,0,0,79,9.567197236184061,-1.1081277687140876
NK,0,1,0,0,151,-0.34869520091634987,1.2933247726372308
CD16 Mono,24,26,0,0,162,-9.660342779990255,4.069945279877526
T activated,2,0,0,8,70,0.22912380373853447,-3.6137064058371955
pDC,4,0,0,0,84,-2.125083056326926,-1.035039122779029
CD8 T,4,0,0,0,34,2.453128251198709,-0.9261445362159186
CD14 Mono,19,21,0,0,67,-7.7670908840857145,8.124214593689782
B,3,1,0,0,71,5.642076405648172,5.803657476227624
NK,5,2,0,0,65,1.8574389544762968,0.5230401199272698
CD4 Memory T,1,0,0,0,80,5.503515633706034,-1.7286912757941657
DC,20,15,0,0,150,-7.019873705740988,6.333788816254479
Mk,4,0,0,0,37,4.284200581673563,-3.1896787244864875
CD16 Mono,55,20,0,0,295,-8.557751265402853,5.8654336374214715
CD4 Memory T,3,0,0,0,77,6.289952668312967,-1.65827947445597
CD4 Memory T,4,0,0,0,55,6.884512814644754,-0.8111919719764167
CD4 Naive T,3,0,0,0,67,9.751882943276346,-2.7927361089774543
NK,7,8,0,0,52,1.465345892075479,1.567905966561181
CD8 T,4,1,0,0,70,1.0594327775277494,1.7908468883446282
CD4 Naive T,5,0,0,0,56,8.869697007302225,-0.574058886248725
CD14 Mono,12,23,1,0,104,-8.310020056601584,8.628416482727868
CD8 T,2,0,0,0,89,2.085253390435159,-1.2188655693122321
DC,21,22,0,0,190,-5.927253809805929,4.874866906922204
CD4 Memory T,3,2,0,0,70,5.009194287423075,-0.6973144967147284
NK,6,1,0,0,72,-0.3808550807200074,1.2081102769783563
B Activated,4,0,0,0,60,3.7637721625604033,8.08293670825277
